1/16/2016,1452902400,55150540726
1/17/2016,1452988800,53477721574
1/18/2016,1453075200,53945900879
1/19/2016,1453161600,53767376718
1/20/2016,1453248000,55721616549
1/21/2016,1453334400,60639283859
1/22/2016,1453420800,56195249052
1/23/2016,1453507200,55504259187
1/24/2016,1453593600,58951408559
1/25/2016,1453680000,56752420983
1/26/2016,1453766400,58955359850
1/27/2016,1453852800,58687046251
1/28/2016,1453939200,56180261528
1/29/2016,1454025600,59508641167
1/30/2016,1454112000,67198755701
1/31/2016,1454198400,66544976813
02/01/2016,1454284800,66170097350
02/02/2016,1454371200,65763607541
02/03/2016,1454457600,64138762372
02/04/2016,1454544000,73409019027
02/05/2016,1454630400,68267066894
02/06/2016,1454716800,1.31917E+11
02/07/2016,1454803200,81674346130
02/08/2016,1454889600,80464718771
02/09/2016,1454976000,1.2451E+11
02/10/2016,1455062400,1.41417E+11
02/11/2016,1455148800,66426480457
02/12/2016,1455235200,62799761220
2/13/2016,1455321600,57729244744
2/14/2016,1455408000,53479540613
2/15/2016,1455494400,56788416456
2/16/2016,1455580800,55814592783
2/17/2016,1455667200,54601880947
2/18/2016,1455753600,54513971078
2/19/2016,1455840000,54608221632
2/20/2016,1455926400,53778238540
2/21/2016,1456012800,54255151037
2/22/2016,1456099200,59577980579
2/23/2016,1456185600,61016867321
2/24/2016,1456272000,58177356219
2/25/2016,1456358400,57464169480
2/26/2016,1456444800,54600904591
2/27/2016,1456531200,54108259575
2/28/2016,1456617600,54072562583
2/29/2016,1456704000,58416492222
03/01/2016,1456790400,59690933816
03/02/2016,1456876800,67322497890
03/03/2016,1456963200,56545945782
03/04/2016,1457049600,53626100171
03/05/2016,1457136000,47489912177
03/06/2016,1457222400,47260765636
03/07/2016,1457308800,50440843854
03/08/2016,1457395200,53596473626
03/09/2016,1457481600,38089619702
03/10/2016,1457568000,30204433047
03/11/2016,1457654400,29035652694
03/12/2016,1457740800,29197411911
3/13/2016,1457827200,30820960382
3/14/2016,1457913600,28509995013
3/15/2016,1458000000,26342144976
3/16/2016,1458086400,25523949148
3/17/2016,1458172800,27708932990
3/18/2016,1458259200,26302902480
3/19/2016,1458345600,29326753003
3/20/2016,1458432000,26655411712
3/21/2016,1458518400,26198708915
3/22/2016,1458604800,23516912695
3/23/2016,1458691200,24515668491
3/24/2016,1458777600,24817035022
3/25/2016,1458864000,28125320881
3/26/2016,1458950400,25100050063
3/27/2016,1459036800,23366025518
3/28/2016,1459123200,23293862605
3/29/2016,1459209600,24748798767
3/30/2016,1459296000,29356903690
3/31/2016,1459382400,23943731847
04/01/2016,1459468800,23089731009
04/02/2016,1459555200,22939736669
04/03/2016,1459641600,22705288437
04/04/2016,1459728000,23071306359
04/05/2016,1459814400,22855001812
04/06/2016,1459900800,23774218158
04/07/2016,1459987200,22920002717
04/08/2016,1460073600,23663537901
04/09/2016,1460160000,23374699345
04/10/2016,1460246400,23678330657
04/11/2016,1460332800,23659454582
04/12/2016,1460419200,23059716953
4/13/2016,1460505600,25246911318
4/14/2016,1460592000,25758426765
4/15/2016,1460678400,22848354360
4/16/2016,1460764800,22969314896
4/17/2016,1460851200,23167419890
4/18/2016,1460937600,22692256964
4/19/2016,1461024000,22921917181
4/20/2016,1461110400,23244541703
4/21/2016,1461196800,24583057704
4/22/2016,1461283200,23168317793
4/23/2016,1461369600,23328772911
4/24/2016,1461456000,22898306186
4/25/2016,1461542400,22894325246
4/26/2016,1461628800,24013247909
4/27/2016,1461715200,22769355411
4/28/2016,1461801600,23151110557
4/29/2016,1461888000,22517844341
4/30/2016,1461974400,23589420595
05/01/2016,1462060800,24074701211
05/02/2016,1462147200,23735031560
05/03/2016,1462233600,24296239464
05/04/2016,1462320000,23683442809
05/05/2016,1462406400,24293386757
05/06/2016,1462492800,23038005218
05/07/2016,1462579200,23118154788
05/08/2016,1462665600,23310345000
05/09/2016,1462752000,23021017203
05/10/2016,1462838400,23592720268
05/11/2016,1462924800,23627226077
05/12/2016,1463011200,25330807567
5/13/2016,1463097600,28093994639
5/14/2016,1463184000,23703052414
5/15/2016,1463270400,22439773235
5/16/2016,1463356800,22740132145
5/17/2016,1463443200,22852181919
5/18/2016,1463529600,23498384260
5/19/2016,1463616000,23539460755
5/20/2016,1463702400,23617555647
5/21/2016,1463788800,22932813089
5/22/2016,1463875200,22915048414
5/23/2016,1463961600,23047905809
5/24/2016,1464048000,23390787327
5/25/2016,1464134400,23119167836
5/26/2016,1464220800,22614164987
5/27/2016,1464307200,23740827315
5/28/2016,1464393600,26746665349
5/29/2016,1464480000,23677018969
5/30/2016,1464566400,23145863918
5/31/2016,1464652800,22735089093
06/01/2016,1464739200,22687558792
06/02/2016,1464825600,22831513081
06/03/2016,1464912000,22754854055
06/04/2016,1464998400,22562926511
06/05/2016,1465084800,22634657554
06/06/2016,1465171200,23217826841
06/07/2016,1465257600,23737534493
06/08/2016,1465344000,23042966451
06/09/2016,1465430400,22658862386
06/10/2016,1465516800,22804128940
06/11/2016,1465603200,22375029283
06/12/2016,1465689600,22951154962
6/13/2016,1465776000,22759240658
6/14/2016,1465862400,22856579441
6/15/2016,1465948800,22714226454
6/16/2016,1466035200,23212696396
6/17/2016,1466121600,24632069593
6/18/2016,1466208000,24843768913
6/19/2016,1466294400,22736174769
6/20/2016,1466380800,22691090048
6/21/2016,1466467200,25068845210
6/22/2016,1466553600,23017973391
6/23/2016,1466640000,22617185981
6/24/2016,1466726400,22376397200
6/25/2016,1466812800,22497935939
6/26/2016,1466899200,22141167067
6/27/2016,1466985600,22312348466
6/28/2016,1467072000,22584213073
6/29/2016,1467158400,22918582594
6/30/2016,1467244800,22446491113
07/01/2016,1467331200,22618172634
07/02/2016,1467417600,22174765936
07/03/2016,1467504000,22438609328
07/04/2016,1467590400,22445903080
07/05/2016,1467676800,22791928270
07/06/2016,1467763200,22376280596
07/07/2016,1467849600,22363551641
07/08/2016,1467936000,22368208463
07/09/2016,1468022400,22412574674
07/10/2016,1468108800,22296567527
07/11/2016,1468195200,22505333819
07/12/2016,1468281600,22440652514
7/13/2016,1468368000,22106770557
7/14/2016,1468454400,22324847989
7/15/2016,1468540800,22150401292
7/16/2016,1468627200,22453905433
7/17/2016,1468713600,22385907496
7/18/2016,1468800000,22194304300
7/19/2016,1468886400,21817375021
7/20/2016,1468972800,22553228644
7/21/2016,1469059200,22496025782
7/22/2016,1469145600,22388524770
7/23/2016,1469232000,22644090502
7/24/2016,1469318400,23334840904
7/25/2016,1469404800,23055593809
7/26/2016,1469491200,23802114598
7/27/2016,1469577600,22886382980
7/28/2016,1469664000,24336775150
7/29/2016,1469750400,22951966479
7/30/2016,1469836800,22341575288
7/31/2016,1469923200,22551495057
08/01/2016,1470009600,22560601997
08/02/2016,1470096000,22679744211
08/03/2016,1470182400,22667499175
08/04/2016,1470268800,22424068262
08/05/2016,1470355200,22709716839
08/06/2016,1470441600,22261007498
08/07/2016,1470528000,22143757119
08/08/2016,1470614400,22238663553
08/09/2016,1470700800,22880314198
08/10/2016,1470787200,22839922128
08/11/2016,1470873600,22430005194
08/12/2016,1470960000,23389186213
8/13/2016,1471046400,22116282460
8/14/2016,1471132800,22080023368
8/15/2016,1471219200,22387394758
8/16/2016,1471305600,22133315567
8/17/2016,1471392000,22449010538
8/18/2016,1471478400,22271755769
8/19/2016,1471564800,23013031811
8/20/2016,1471651200,22008202022
8/21/2016,1471737600,22724928781
8/22/2016,1471824000,22323641612
8/23/2016,1471910400,22472449180
8/24/2016,1471996800,22134955112
8/25/2016,1472083200,21662495420
8/26/2016,1472169600,22060468684
8/27/2016,1472256000,22084491734
8/28/2016,1472342400,22327330954
8/29/2016,1472428800,22503390990
8/30/2016,1472515200,21969060645
8/31/2016,1472601600,22383972827
09/01/2016,1472688000,22350497450
09/02/2016,1472774400,21832746445
09/03/2016,1472860800,22180114518
09/04/2016,1472947200,23122925314
09/05/2016,1473033600,22297761925
09/06/2016,1473120000,22011556383
09/07/2016,1473206400,22086810764
09/08/2016,1473292800,22630806155
09/09/2016,1473379200,21954984795
09/10/2016,1473465600,22516085593
09/11/2016,1473552000,23221716092
09/12/2016,1473638400,23192092540
9/13/2016,1473724800,22172975216
9/14/2016,1473811200,21847315101
9/15/2016,1473897600,22076869309
9/16/2016,1473984000,21913132122
9/17/2016,1474070400,22349371995
9/18/2016,1474156800,22722051979
9/19/2016,1474243200,22459974842
9/20/2016,1474329600,22114596899
9/21/2016,1474416000,21875371150
9/22/2016,1474502400,21998293790
9/23/2016,1474588800,36520780497
9/24/2016,1474675200,33231902597
9/25/2016,1474761600,38650733832
9/26/2016,1474848000,43188170153
9/27/2016,1474934400,35880566234
9/28/2016,1475020800,31053957466
9/29/2016,1475107200,30521640536
9/30/2016,1475193600,29817386069
10/01/2016,1475280000,27851144123
10/02/2016,1475366400,29274270351
10/03/2016,1475452800,28921116127
10/04/2016,1475539200,25719466740
10/05/2016,1475625600,25204877308
10/06/2016,1475712000,23383154022
10/07/2016,1475798400,23148248452
10/08/2016,1475884800,23382156317
10/09/2016,1475971200,24293403159
10/10/2016,1476057600,23808820587
10/11/2016,1476144000,24289033632
10/12/2016,1476230400,26037096488
10/13/2016,1476316800,74508549155
10/14/2016,1476403200,47491822159
10/15/2016,1476489600,67021626922
10/16/2016,1476576000,64860315135
10/17/2016,1476662400,62917625993
10/18/2016,1476748800,56109104953
10/19/2016,1476835200,26727015004
10/20/2016,1476921600,28388678071
10/21/2016,1477008000,27327186756
10/22/2016,1477094400,25568419660
10/23/2016,1477180800,27189463354
10/24/2016,1477267200,26738598194
10/25/2016,1477353600,25467763116
10/26/2016,1477440000,24766803093
10/27/2016,1477526400,25335805631
10/28/2016,1477612800,26393346615
10/29/2016,1477699200,26931401011
10/30/2016,1477785600,25710654068
10/31/2016,1477872000,24958279875
11/01/2016,1477958400,27306724366
11/02/2016,1478044800,24483859111
11/03/2016,1478131200,24961749448
11/04/2016,1478217600,23953353775
11/05/2016,1478304000,24196990421
11/06/2016,1478390400,24064007293
11/07/2016,1478476800,24556000429
11/08/2016,1478563200,24358801328
11/09/2016,1478649600,25674126403
11/10/2016,1478736000,24703835063
11/11/2016,1478822400,28889390493
11/12/2016,1478908800,25243993965
11/13/2016,1478995200,25168748733
11/14/2016,1479081600,24969184273
11/15/2016,1479168000,24586128040
11/16/2016,1479254400,24746018974
11/17/2016,1479340800,24334480804
11/18/2016,1479427200,24779293462
11/19/2016,1479513600,24367796634
11/20/2016,1479600000,24297865025
11/21/2016,1479686400,24827550548
11/22/2016,1479772800,23329377849
11/23/2016,1479859200,24571404785
11/24/2016,1479945600,27981297065
11/25/2016,1480032000,24440853301
11/26/2016,1480118400,24641800522
11/27/2016,1480204800,25256371561
11/28/2016,1480291200,25726139305
11/29/2016,1480377600,25163119754
11/30/2016,1480464000,23375317675
12/01/2016,1480550400,22785340768
12/02/2016,1480636800,23095222285
